,class,in_file,out_file,x_min,y_min,x_max,y_max,x_center,y_center,width,height,class_id
5,cradle,./Data/cradle/1.jpg,./Data/cradle/1.png,0.19642857142857142,0.24553571428571427,0.8125,0.9241071428571429,0.5044642857142857,0.5848214285714286,0.6160714285714286,0.6785714285714286,939
6,cradle,./Data/cradle/2.jpg,./Data/cradle/2.png,0.19642857142857142,0.28125,0.8258928571428571,0.7142857142857143,0.5111607142857143,0.49776785714285715,0.6294642857142857,0.4330357142857143,939
7,cradle,./Data/cradle/8.jpg,./Data/cradle/8.png,0.23660714285714285,0.03125,0.8883928571428571,0.7098214285714286,0.5625,0.3705357142857143,0.6517857142857142,0.6785714285714286,939
8,cradle,./Data/cradle/9.jpg,./Data/cradle/9.png,0.25,0.5089285714285714,0.75,0.7544642857142857,0.5,0.6316964285714286,0.5,0.2455357142857143,939
9,cradle,./Data/cradle/5.jpg,./Data/cradle/5.png,0.20982142857142858,0.3794642857142857,0.7857142857142857,0.7544642857142857,0.49776785714285715,0.5669642857142857,0.5758928571428571,0.375,939
0,mortar,./Data/mortar/4.jpg,./Data/mortar/4.png,0.16964285714285715,0.26785714285714285,0.7410714285714286,0.9642857142857143,0.4553571428571429,0.6160714285714286,0.5714285714285714,0.6964285714285714,940
1,mortar,./Data/mortar/10.jpg,./Data/mortar/10.png,0.28125,0.08928571428571429,0.7544642857142857,0.71875,0.5178571428571428,0.40401785714285715,0.4732142857142857,0.6294642857142857,940
2,mortar,./Data/mortar/6.jpg,./Data/mortar/6.png,0.12946428571428573,0.13839285714285715,0.8214285714285714,0.90625,0.47544642857142855,0.5223214285714286,0.6919642857142857,0.7678571428571428,940
3,mortar,./Data/mortar/7.jpg,./Data/mortar/7.png,0.2767857142857143,0.11160714285714286,0.8526785714285714,0.9375,0.5647321428571428,0.5245535714285714,0.5758928571428571,0.8258928571428571,940
4,mortar,./Data/mortar/3.jpg,./Data/mortar/3.png,0.32142857142857145,0.004464285714285714,0.8794642857142857,0.8035714285714286,0.6004464285714286,0.40401785714285715,0.5580357142857142,0.7991071428571429,940
5,mortar,./Data/mortar/1.jpg,./Data/mortar/1.png,0.19642857142857142,0.08482142857142858,0.6830357142857143,0.9553571428571429,0.43973214285714285,0.5200892857142857,0.4866071428571429,0.8705357142857143,940
6,mortar,./Data/mortar/2.jpg,./Data/mortar/2.png,0.013392857142857142,0.013392857142857142,0.9330357142857143,0.9955357142857143,0.4732142857142857,0.5044642857142857,0.9196428571428572,0.9821428571428572,940
7,mortar,./Data/mortar/8.jpg,./Data/mortar/8.png,0.4107142857142857,0.2857142857142857,0.8214285714285714,0.9553571428571429,0.6160714285714286,0.6205357142857143,0.4107142857142857,0.6696428571428572,940
8,mortar,./Data/mortar/9.jpg,./Data/mortar/9.png,0.15625,0.03571428571428571,0.8973214285714286,0.9151785714285714,0.5267857142857143,0.47544642857142855,0.7410714285714286,0.8794642857142857,940
9,mortar,./Data/mortar/5.jpg,./Data/mortar/5.png,0.33035714285714285,0.12053571428571429,0.8169642857142857,0.7991071428571429,0.5736607142857143,0.4598214285714286,0.48660714285714285,0.6785714285714286,940
0,wandering_albatross,./Data/wandering_albatross/4.jpg,./Data/wandering_albatross/4.png,0.15625,0.20535714285714285,0.8928571428571429,0.84375,0.5245535714285714,0.5245535714285714,0.7366071428571429,0.6383928571428572,941
1,wandering_albatross,./Data/wandering_albatross/10.jpg,./Data/wandering_albatross/10.png,0.125,0.26785714285714285,0.7276785714285714,0.8169642857142857,0.4263392857142857,0.5424107142857143,0.6026785714285714,0.5491071428571428,941
2,wandering_albatross,./Data/wandering_albatross/6.jpg,./Data/wandering_albatross/6.png,0.45089285714285715,0.13839285714285715,0.6116071428571429,0.8303571428571429,0.53125,0.484375,0.16071428571428575,0.6919642857142858,941
3,wandering_albatross,./Data/wandering_albatross/7.jpg,./Data/wandering_albatross/7.png,0.21428571428571427,0.09375,0.7053571428571429,0.7723214285714286,0.4598214285714286,0.4330357142857143,0.4910714285714286,0.6785714285714286,941
4,wandering_albatross,./Data/wandering_albatross/3.jpg,./Data/wandering_albatross/3.png,0.4017857142857143,0.17410714285714285,0.7901785714285714,0.5848214285714286,0.5959821428571428,0.3794642857142857,0.3883928571428571,0.41071428571428575,941
5,wandering_albatross,./Data/wandering_albatross/1.jpg,./Data/wandering_albatross/1.png,0.22321428571428573,0.07142857142857142,0.8883928571428571,0.8616071428571429,0.5558035714285714,0.46651785714285715,0.6651785714285714,0.7901785714285715,941
6,wandering_albatross,./Data/wandering_albatross/2.jpg,./Data/wandering_albatross/2.png,0.39732142857142855,0.08035714285714286,0.7366071428571429,0.9375,0.5669642857142857,0.5089285714285714,0.33928571428571436,0.8571428571428571,941
7,wandering_albatross,./Data/wandering_albatross/8.jpg,./Data/wandering_albatross/8.png,0.45535714285714285,0.10267857142857142,0.8392857142857143,0.8794642857142857,0.6473214285714286,0.49107142857142855,0.38392857142857145,0.7767857142857143,941
8,wandering_albatross,./Data/wandering_albatross/9.jpg,./Data/wandering_albatross/9.png,0.1875,0.08035714285714286,0.6607142857142857,0.8616071428571429,0.42410714285714285,0.4709821428571429,0.4732142857142857,0.78125,941
9,wandering_albatross,./Data/wandering_albatross/5.jpg,./Data/wandering_albatross/5.png,0.07589285714285714,0.23660714285714285,0.9330357142857143,0.7946428571428571,0.5044642857142857,0.515625,0.8571428571428572,0.5580357142857142,941
0,raccoon,./Data/raccoon/4.jpg,./Data/raccoon/4.png,0.35714285714285715,0.12053571428571429,0.9598214285714286,0.7767857142857143,0.6584821428571429,0.4486607142857143,0.6026785714285714,0.65625,942
1,raccoon,./Data/raccoon/10.jpg,./Data/raccoon/10.png,0.10714285714285714,0.07589285714285714,0.7142857142857143,0.9107142857142857,0.4107142857142857,0.4933035714285714,0.6071428571428572,0.8348214285714286,942
2,raccoon,./Data/raccoon/6.jpg,./Data/raccoon/6.png,0.2544642857142857,0.12946428571428573,0.96875,0.8125,0.6116071428571428,0.47098214285714285,0.7142857142857143,0.6830357142857143,942
3,raccoon,./Data/raccoon/7.jpg,./Data/raccoon/7.png,0.013392857142857142,0.14285714285714285,0.8035714285714286,0.9196428571428571,0.40848214285714285,0.53125,0.7901785714285715,0.7767857142857142,942
4,raccoon,./Data/raccoon/3.jpg,./Data/raccoon/3.png,0.2857142857142857,0.18303571428571427,0.6205357142857143,0.8839285714285714,0.453125,0.5334821428571428,0.3348214285714286,0.7008928571428571,942
5,raccoon,./Data/raccoon/1.jpg,./Data/raccoon/1.png,0.044642857142857144,0.20535714285714285,0.7410714285714286,0.78125,0.39285714285714285,0.4933035714285714,0.6964285714285715,0.5758928571428572,942
6,raccoon,./Data/raccoon/2.jpg,./Data/raccoon/2.png,0.05803571428571429,0.05803571428571429,0.9375,0.9955357142857143,0.49776785714285715,0.5267857142857143,0.8794642857142857,0.9375,942
7,raccoon,./Data/raccoon/8.jpg,./Data/raccoon/8.png,0.25,0.06696428571428571,0.8482142857142857,0.9017857142857143,0.5491071428571428,0.484375,0.5982142857142857,0.8348214285714286,942
8,raccoon,./Data/raccoon/9.jpg,./Data/raccoon/9.png,0.12053571428571429,0.33035714285714285,0.96875,0.8080357142857143,0.5446428571428571,0.5691964285714286,0.8482142857142857,0.47767857142857145,942
9,raccoon,./Data/raccoon/5.jpg,./Data/raccoon/5.png,0.24107142857142858,0.16071428571428573,0.8035714285714286,0.9375,0.5223214285714286,0.5491071428571429,0.5625,0.7767857142857143,942
0,torii,./Data/torii/4.jpg,./Data/torii/4.png,0.11607142857142858,0.05357142857142857,0.84375,0.8883928571428571,0.4799107142857143,0.47098214285714285,0.7276785714285714,0.8348214285714285,943
1,torii,./Data/torii/10.jpg,./Data/torii/10.png,0.125,0.06696428571428571,0.8794642857142857,0.9642857142857143,0.5022321428571428,0.515625,0.7544642857142857,0.8973214285714286,943
2,torii,./Data/torii/6.jpg,./Data/torii/6.png,0.2767857142857143,0.29464285714285715,0.7053571428571429,0.7321428571428571,0.4910714285714286,0.5133928571428571,0.4285714285714286,0.43749999999999994,943
3,torii,./Data/torii/7.jpg,./Data/torii/7.png,0.17410714285714285,0.38839285714285715,0.8080357142857143,0.9955357142857143,0.4910714285714286,0.6919642857142857,0.6339285714285714,0.6071428571428572,943
4,torii,./Data/torii/3.jpg,./Data/torii/3.png,0.0625,0.08928571428571429,0.9419642857142857,0.9955357142857143,0.5022321428571428,0.5424107142857143,0.8794642857142857,0.90625,943
5,torii,./Data/torii/1.jpg,./Data/torii/1.png,0.33035714285714285,0.2544642857142857,0.6741071428571429,0.6607142857142857,0.5022321428571429,0.4575892857142857,0.34375000000000006,0.40625,943
6,torii,./Data/torii/2.jpg,./Data/torii/2.png,0.044642857142857144,0.16964285714285715,0.5892857142857143,0.90625,0.3169642857142857,0.5379464285714286,0.5446428571428572,0.7366071428571428,943
7,torii,./Data/torii/8.jpg,./Data/torii/8.png,0.33035714285714285,0.35267857142857145,0.6741071428571429,0.7008928571428571,0.5022321428571429,0.5267857142857143,0.34375000000000006,0.34821428571428564,943
8,torii,./Data/torii/9.jpg,./Data/torii/9.png,0.4330357142857143,0.13392857142857142,0.8214285714285714,0.5535714285714286,0.6272321428571428,0.34375,0.3883928571428571,0.4196428571428572,943
9,torii,./Data/torii/5.jpg,./Data/torii/5.png,0.20535714285714285,0.07589285714285714,0.8616071428571429,0.9955357142857143,0.5334821428571429,0.5357142857142857,0.65625,0.9196428571428572,943
0,twin_tower,./Data/twin_tower/4.jpg,./Data/twin_tower/4.png,0.10267857142857142,0.08482142857142858,0.9196428571428571,0.7723214285714286,0.5111607142857143,0.4285714285714286,0.8169642857142857,0.6875,944
1,twin_tower,./Data/twin_tower/10.jpg,./Data/twin_tower/10.png,0.34375,0.0,0.6696428571428571,0.8883928571428571,0.5066964285714286,0.44419642857142855,0.3258928571428571,0.8883928571428571,944
2,twin_tower,./Data/twin_tower/6.jpg,./Data/twin_tower/6.png,0.17857142857142858,0.044642857142857144,0.8348214285714286,0.9955357142857143,0.5066964285714286,0.5200892857142857,0.65625,0.9508928571428572,944
3,twin_tower,./Data/twin_tower/7.jpg,./Data/twin_tower/7.png,0.15178571428571427,0.11607142857142858,0.8258928571428571,0.7232142857142857,0.4888392857142857,0.41964285714285715,0.6741071428571428,0.6071428571428571,944
4,twin_tower,./Data/twin_tower/3.jpg,./Data/twin_tower/3.png,0.07142857142857142,0.004464285714285714,0.9955357142857143,0.8616071428571429,0.5334821428571429,0.4330357142857143,0.9241071428571429,0.8571428571428572,944
5,twin_tower,./Data/twin_tower/1.jpg,./Data/twin_tower/1.png,0.24553571428571427,0.04017857142857143,0.7410714285714286,0.7857142857142857,0.49330357142857145,0.41294642857142855,0.4955357142857143,0.7455357142857143,944
6,twin_tower,./Data/twin_tower/2.jpg,./Data/twin_tower/2.png,0.0,0.09375,0.9955357142857143,0.9955357142857143,0.49776785714285715,0.5446428571428572,0.9955357142857143,0.9017857142857143,944
7,twin_tower,./Data/twin_tower/8.jpg,./Data/twin_tower/8.png,0.2857142857142857,0.08928571428571429,0.6785714285714286,0.9955357142857143,0.48214285714285715,0.5424107142857143,0.3928571428571429,0.90625,944
8,twin_tower,./Data/twin_tower/9.jpg,./Data/twin_tower/9.png,0.25,0.23214285714285715,0.7321428571428571,0.9955357142857143,0.49107142857142855,0.6138392857142857,0.4821428571428571,0.7633928571428572,944
9,twin_tower,./Data/twin_tower/5.jpg,./Data/twin_tower/5.png,0.3794642857142857,0.12053571428571429,0.6428571428571429,0.7410714285714286,0.5111607142857143,0.43080357142857145,0.2633928571428572,0.6205357142857143,944
0,blossom_card,./Data/blossom_card/4.jpg,./Data/blossom_card/4.png,0.5491071428571429,0.45982142857142855,0.6294642857142857,0.6026785714285714,0.5892857142857143,0.53125,0.0803571428571428,0.14285714285714285,945
1,blossom_card,./Data/blossom_card/10.jpg,./Data/blossom_card/10.png,0.23214285714285715,0.21428571428571427,0.8080357142857143,0.7767857142857143,0.5200892857142857,0.4955357142857143,0.5758928571428572,0.5625,945
2,blossom_card,./Data/blossom_card/6.jpg,./Data/blossom_card/6.png,0.59375,0.19642857142857142,0.8928571428571429,0.7589285714285714,0.7433035714285714,0.4776785714285714,0.2991071428571429,0.5625,945
3,blossom_card,./Data/blossom_card/7.jpg,./Data/blossom_card/7.png,0.24107142857142858,0.30357142857142855,0.28125,0.3705357142857143,0.2611607142857143,0.3370535714285714,0.040178571428571425,0.06696428571428575,945
4,blossom_card,./Data/blossom_card/3.jpg,./Data/blossom_card/3.png,0.22321428571428573,0.22767857142857142,0.5491071428571429,0.8660714285714286,0.3861607142857143,0.546875,0.3258928571428572,0.6383928571428572,945
5,blossom_card,./Data/blossom_card/1.jpg,./Data/blossom_card/1.png,0.0625,0.16517857142857142,0.9330357142857143,0.8303571428571429,0.49776785714285715,0.49776785714285715,0.8705357142857143,0.6651785714285715,945
6,blossom_card,./Data/blossom_card/2.jpg,./Data/blossom_card/2.png,0.29464285714285715,0.3080357142857143,0.6428571428571429,0.8303571428571429,0.46875,0.5691964285714286,0.34821428571428575,0.5223214285714286,945
7,blossom_card,./Data/blossom_card/8.jpg,./Data/blossom_card/8.png,0.625,0.12053571428571429,0.8705357142857143,0.3482142857142857,0.7477678571428572,0.234375,0.2455357142857143,0.2276785714285714,945
8,blossom_card,./Data/blossom_card/9.jpg,./Data/blossom_card/9.png,0.6071428571428571,0.29910714285714285,0.7857142857142857,0.71875,0.6964285714285714,0.5089285714285714,0.1785714285714286,0.41964285714285715,945
9,blossom_card,./Data/blossom_card/5.jpg,./Data/blossom_card/5.png,0.16517857142857142,0.19642857142857142,0.7767857142857143,0.7857142857142857,0.47098214285714285,0.49107142857142855,0.6116071428571429,0.5892857142857143,945
0,thrush,./Data/thrush/4.jpg,./Data/thrush/4.png,0.12053571428571429,0.14732142857142858,0.71875,0.8928571428571429,0.41964285714285715,0.5200892857142857,0.5982142857142857,0.7455357142857143,946
1,thrush,./Data/thrush/10.jpg,./Data/thrush/10.png,0.39732142857142855,0.27232142857142855,0.5535714285714286,0.8080357142857143,0.4754464285714286,0.5401785714285714,0.15625000000000006,0.5357142857142858,946
2,thrush,./Data/thrush/6.jpg,./Data/thrush/6.png,0.25,0.4955357142857143,0.53125,0.9955357142857143,0.390625,0.7455357142857143,0.28125,0.5,946
3,thrush,./Data/thrush/7.jpg,./Data/thrush/7.png,0.36160714285714285,0.49107142857142855,0.8526785714285714,0.9196428571428571,0.6071428571428571,0.7053571428571428,0.49107142857142855,0.42857142857142855,946
4,thrush,./Data/thrush/3.jpg,./Data/thrush/3.png,0.09375,0.20535714285714285,0.5044642857142857,0.9732142857142857,0.29910714285714285,0.5892857142857143,0.4107142857142857,0.7678571428571428,946
5,thrush,./Data/thrush/1.jpg,./Data/thrush/1.png,0.36160714285714285,0.23214285714285715,0.7053571428571429,0.9955357142857143,0.5334821428571429,0.6138392857142857,0.34375000000000006,0.7633928571428572,946
6,thrush,./Data/thrush/2.jpg,./Data/thrush/2.png,0.08035714285714286,0.2857142857142857,0.5758928571428571,0.7455357142857143,0.328125,0.515625,0.49553571428571425,0.4598214285714286,946
7,thrush,./Data/thrush/8.jpg,./Data/thrush/8.png,0.22321428571428573,0.26785714285714285,0.5803571428571429,0.7276785714285714,0.4017857142857143,0.4977678571428571,0.3571428571428572,0.45982142857142855,946
8,thrush,./Data/thrush/9.jpg,./Data/thrush/9.png,0.14285714285714285,0.3125,0.6339285714285714,0.8526785714285714,0.3883928571428571,0.5825892857142857,0.49107142857142855,0.5401785714285714,946
9,thrush,./Data/thrush/5.jpg,./Data/thrush/5.png,0.12946428571428573,0.2544642857142857,0.5714285714285714,0.9196428571428571,0.35044642857142855,0.5870535714285714,0.4419642857142857,0.6651785714285714,946
0,feather_clothes,./Data/feather_clothes/4.jpg,./Data/feather_clothes/4.png,0.08035714285714286,0.03125,0.9508928571428571,0.9732142857142857,0.515625,0.5022321428571428,0.8705357142857142,0.9419642857142857,947
1,feather_clothes,./Data/feather_clothes/10.jpg,./Data/feather_clothes/10.png,0.21875,0.3169642857142857,0.9241071428571429,0.7410714285714286,0.5714285714285714,0.5290178571428572,0.7053571428571429,0.4241071428571429,947
2,feather_clothes,./Data/feather_clothes/6.jpg,./Data/feather_clothes/6.png,0.20982142857142858,0.20535714285714285,0.8214285714285714,0.9285714285714286,0.515625,0.5669642857142857,0.6116071428571428,0.7232142857142858,947
3,feather_clothes,./Data/feather_clothes/7.jpg,./Data/feather_clothes/7.png,0.11160714285714286,0.10267857142857142,0.8705357142857143,0.9910714285714286,0.4910714285714286,0.546875,0.7589285714285714,0.8883928571428572,947
4,feather_clothes,./Data/feather_clothes/3.jpg,./Data/feather_clothes/3.png,0.21428571428571427,0.17410714285714285,0.8571428571428571,0.8169642857142857,0.5357142857142857,0.4955357142857143,0.6428571428571428,0.6428571428571428,947
5,feather_clothes,./Data/feather_clothes/1.jpg,./Data/feather_clothes/1.png,0.3482142857142857,0.08482142857142858,0.7053571428571429,0.78125,0.5267857142857143,0.4330357142857143,0.3571428571428572,0.6964285714285714,947
6,feather_clothes,./Data/feather_clothes/2.jpg,./Data/feather_clothes/2.png,0.04017857142857143,0.15625,0.9598214285714286,0.9508928571428571,0.5,0.5535714285714286,0.9196428571428572,0.7946428571428571,947
7,feather_clothes,./Data/feather_clothes/8.jpg,./Data/feather_clothes/8.png,0.25892857142857145,0.20089285714285715,0.7053571428571429,0.8348214285714286,0.4821428571428572,0.5178571428571429,0.44642857142857145,0.6339285714285714,947
8,feather_clothes,./Data/feather_clothes/9.jpg,./Data/feather_clothes/9.png,0.25892857142857145,0.23214285714285715,0.7901785714285714,0.9241071428571429,0.5245535714285714,0.578125,0.53125,0.6919642857142858,947
9,feather_clothes,./Data/feather_clothes/5.jpg,./Data/feather_clothes/5.png,0.16071428571428573,0.013392857142857142,0.8571428571428571,0.9821428571428571,0.5089285714285714,0.4977678571428571,0.6964285714285714,0.96875,947
0,soccer_ball,./Data/soccer_ball/4.jpg,./Data/soccer_ball/4.png,0.26339285714285715,0.125,0.7455357142857143,0.8616071428571429,0.5044642857142857,0.49330357142857145,0.48214285714285715,0.7366071428571429,948
1,soccer_ball,./Data/soccer_ball/10.jpg,./Data/soccer_ball/10.png,0.45089285714285715,0.13392857142857142,0.5267857142857143,0.2767857142857143,0.4888392857142857,0.20535714285714285,0.07589285714285715,0.14285714285714288,948
2,soccer_ball,./Data/soccer_ball/6.jpg,./Data/soccer_ball/6.png,0.40625,0.25,0.6919642857142857,0.7410714285714286,0.5491071428571428,0.4955357142857143,0.2857142857142857,0.4910714285714286,948
3,soccer_ball,./Data/soccer_ball/7.jpg,./Data/soccer_ball/7.png,0.4732142857142857,0.5758928571428571,0.6428571428571429,0.84375,0.5580357142857143,0.7098214285714286,0.1696428571428572,0.2678571428571429,948
4,soccer_ball,./Data/soccer_ball/3.jpg,./Data/soccer_ball/3.png,0.25,0.19642857142857142,0.6785714285714286,0.7633928571428571,0.4642857142857143,0.47991071428571425,0.4285714285714286,0.5669642857142857,948
5,soccer_ball,./Data/soccer_ball/1.jpg,./Data/soccer_ball/1.png,0.16964285714285715,0.29017857142857145,0.6696428571428571,0.7857142857142857,0.4196428571428571,0.5379464285714286,0.49999999999999994,0.49553571428571425,948
6,soccer_ball,./Data/soccer_ball/2.jpg,./Data/soccer_ball/2.png,0.07589285714285714,0.07142857142857142,0.9241071428571429,0.9419642857142857,0.5,0.5066964285714286,0.8482142857142858,0.8705357142857143,948
7,soccer_ball,./Data/soccer_ball/8.jpg,./Data/soccer_ball/8.png,0.6473214285714286,0.15178571428571427,0.7946428571428571,0.35267857142857145,0.7209821428571428,0.25223214285714285,0.1473214285714285,0.20089285714285718,948
8,soccer_ball,./Data/soccer_ball/9.jpg,./Data/soccer_ball/9.png,0.6517857142857143,0.84375,0.7410714285714286,0.9642857142857143,0.6964285714285714,0.9040178571428572,0.0892857142857143,0.1205357142857143,948
9,soccer_ball,./Data/soccer_ball/5.jpg,./Data/soccer_ball/5.png,0.5580357142857143,0.7544642857142857,0.6517857142857143,0.875,0.6049107142857143,0.8147321428571428,0.09375,0.1205357142857143,948
0,cn_tower,./Data/cn_tower/4.jpg,./Data/cn_tower/4.png,0.6473214285714286,0.13392857142857142,0.7321428571428571,0.9330357142857143,0.6897321428571428,0.5334821428571429,0.08482142857142849,0.7991071428571429,949
1,cn_tower,./Data/cn_tower/10.jpg,./Data/cn_tower/10.png,0.38392857142857145,0.18303571428571427,0.41964285714285715,0.7276785714285714,0.4017857142857143,0.45535714285714285,0.0357142857142857,0.5446428571428571,949
2,cn_tower,./Data/cn_tower/6.jpg,./Data/cn_tower/6.png,0.44642857142857145,0.13839285714285715,0.6026785714285714,0.9955357142857143,0.5245535714285714,0.5669642857142857,0.15624999999999994,0.8571428571428572,949
3,cn_tower,./Data/cn_tower/7.jpg,./Data/cn_tower/7.png,0.6517857142857143,0.10714285714285714,0.6875,0.84375,0.6696428571428572,0.47544642857142855,0.0357142857142857,0.7366071428571429,949
4,cn_tower,./Data/cn_tower/3.jpg,./Data/cn_tower/3.png,0.38839285714285715,0.14285714285714285,0.625,0.9955357142857143,0.5066964285714286,0.5691964285714286,0.23660714285714285,0.8526785714285714,949
5,cn_tower,./Data/cn_tower/1.jpg,./Data/cn_tower/1.png,0.41517857142857145,0.11607142857142858,0.5401785714285714,0.9910714285714286,0.4776785714285714,0.5535714285714286,0.12499999999999994,0.875,949
6,cn_tower,./Data/cn_tower/2.jpg,./Data/cn_tower/2.png,0.5803571428571429,0.13392857142857142,0.6339285714285714,0.9107142857142857,0.6071428571428572,0.5223214285714286,0.05357142857142849,0.7767857142857143,949
7,cn_tower,./Data/cn_tower/8.jpg,./Data/cn_tower/8.png,0.5580357142857143,0.044642857142857144,0.6160714285714286,0.7857142857142857,0.5870535714285714,0.4151785714285714,0.0580357142857143,0.7410714285714286,949
8,cn_tower,./Data/cn_tower/9.jpg,./Data/cn_tower/9.png,0.41517857142857145,0.07142857142857142,0.5,0.7901785714285714,0.4575892857142857,0.4308035714285714,0.08482142857142855,0.71875,949
9,cn_tower,./Data/cn_tower/5.jpg,./Data/cn_tower/5.png,0.46875,0.29017857142857145,0.5357142857142857,0.8839285714285714,0.5022321428571428,0.5870535714285714,0.0669642857142857,0.59375,949
0,backpack,./Data/backpack/4.jpg,./Data/backpack/4.png,0.30357142857142855,0.3482142857142857,0.8258928571428571,0.9375,0.5647321428571428,0.6428571428571428,0.5223214285714286,0.5892857142857143,950
1,backpack,./Data/backpack/10.jpg,./Data/backpack/10.png,0.5535714285714286,0.34375,0.9196428571428571,0.9955357142857143,0.7366071428571428,0.6696428571428572,0.3660714285714285,0.6517857142857143,950
2,backpack,./Data/backpack/6.jpg,./Data/backpack/6.png,0.12946428571428573,0.19196428571428573,0.5357142857142857,0.9553571428571429,0.3325892857142857,0.5736607142857143,0.40625,0.7633928571428572,950
3,backpack,./Data/backpack/7.jpg,./Data/backpack/7.png,0.17857142857142858,0.0,0.7633928571428571,0.8348214285714286,0.47098214285714285,0.4174107142857143,0.5848214285714285,0.8348214285714286,950
4,backpack,./Data/backpack/3.jpg,./Data/backpack/3.png,0.4107142857142857,0.42857142857142855,0.6964285714285714,0.9419642857142857,0.5535714285714286,0.6852678571428571,0.2857142857142857,0.5133928571428572,950
5,backpack,./Data/backpack/1.jpg,./Data/backpack/1.png,0.30357142857142855,0.09821428571428571,0.7232142857142857,0.8660714285714286,0.5133928571428571,0.48214285714285715,0.41964285714285715,0.7678571428571429,950
6,backpack,./Data/backpack/2.jpg,./Data/backpack/2.png,0.28125,0.21428571428571427,0.6696428571428571,0.9151785714285714,0.47544642857142855,0.5647321428571428,0.3883928571428571,0.7008928571428571,950
7,backpack,./Data/backpack/8.jpg,./Data/backpack/8.png,0.12946428571428573,0.049107142857142856,0.6830357142857143,0.9955357142857143,0.40625,0.5223214285714286,0.5535714285714286,0.9464285714285714,950
8,backpack,./Data/backpack/9.jpg,./Data/backpack/9.png,0.3392857142857143,0.11607142857142858,0.84375,0.9598214285714286,0.5915178571428572,0.5379464285714286,0.5044642857142857,0.84375,950
9,backpack,./Data/backpack/5.jpg,./Data/backpack/5.png,0.5178571428571429,0.03125,0.9196428571428571,0.7946428571428571,0.71875,0.41294642857142855,0.4017857142857142,0.7633928571428571,950
0,wreck,./Data/wreck/4.jpg,./Data/wreck/4.png,0.22767857142857142,0.4375,0.9151785714285714,0.7276785714285714,0.5714285714285714,0.5825892857142857,0.6875,0.2901785714285714,951
1,wreck,./Data/wreck/10.jpg,./Data/wreck/10.png,0.23214285714285715,0.16964285714285715,0.8616071428571429,0.9464285714285714,0.546875,0.5580357142857143,0.6294642857142858,0.7767857142857142,951
2,wreck,./Data/wreck/6.jpg,./Data/wreck/6.png,0.24107142857142858,0.19196428571428573,0.9642857142857143,0.84375,0.6026785714285714,0.5178571428571429,0.7232142857142857,0.6517857142857143,951
3,wreck,./Data/wreck/7.jpg,./Data/wreck/7.png,0.12946428571428573,0.049107142857142856,0.9955357142857143,0.9955357142857143,0.5625,0.5223214285714286,0.8660714285714286,0.9464285714285714,951
4,wreck,./Data/wreck/3.jpg,./Data/wreck/3.png,0.20089285714285715,0.42857142857142855,0.6785714285714286,0.7008928571428571,0.4397321428571429,0.5647321428571428,0.47767857142857145,0.27232142857142855,951
5,wreck,./Data/wreck/1.jpg,./Data/wreck/1.png,0.0,0.022321428571428572,0.5669642857142857,0.8883928571428571,0.28348214285714285,0.45535714285714285,0.5669642857142857,0.8660714285714285,951
6,wreck,./Data/wreck/2.jpg,./Data/wreck/2.png,0.07142857142857142,0.2767857142857143,0.9955357142857143,0.7544642857142857,0.5334821428571429,0.515625,0.9241071428571429,0.4776785714285714,951
7,wreck,./Data/wreck/8.jpg,./Data/wreck/8.png,0.05803571428571429,0.022321428571428572,0.9598214285714286,0.9955357142857143,0.5089285714285714,0.5089285714285714,0.9017857142857143,0.9732142857142857,951
8,wreck,./Data/wreck/9.jpg,./Data/wreck/9.png,0.35714285714285715,0.24553571428571427,0.6785714285714286,0.7053571428571429,0.5178571428571429,0.4754464285714286,0.32142857142857145,0.4598214285714286,951
9,wreck,./Data/wreck/5.jpg,./Data/wreck/5.png,0.08482142857142858,0.07142857142857142,0.8928571428571429,0.7633928571428571,0.48883928571428575,0.41741071428571425,0.8080357142857143,0.6919642857142857,951
0,basset,./Data/basset/4.jpg,./Data/basset/4.png,0.08482142857142858,0.12053571428571429,0.8883928571428571,0.8705357142857143,0.48660714285714285,0.4955357142857143,0.8035714285714285,0.75,952
1,basset,./Data/basset/10.jpg,./Data/basset/10.png,0.125,0.25,0.8169642857142857,0.7991071428571429,0.47098214285714285,0.5245535714285714,0.6919642857142857,0.5491071428571429,952
2,basset,./Data/basset/6.jpg,./Data/basset/6.png,0.36607142857142855,0.11160714285714286,0.9017857142857143,0.9955357142857143,0.6339285714285714,0.5535714285714286,0.5357142857142858,0.8839285714285714,952
3,basset,./Data/basset/7.jpg,./Data/basset/7.png,0.44642857142857145,0.28125,0.7098214285714286,0.8214285714285714,0.578125,0.5513392857142857,0.26339285714285715,0.5401785714285714,952
4,basset,./Data/basset/3.jpg,./Data/basset/3.png,0.08928571428571429,0.08482142857142858,0.9419642857142857,0.8125,0.515625,0.4486607142857143,0.8526785714285714,0.7276785714285714,952
5,basset,./Data/basset/1.jpg,./Data/basset/1.png,0.004464285714285714,0.28125,0.8035714285714286,0.8348214285714286,0.40401785714285715,0.5580357142857143,0.7991071428571429,0.5535714285714286,952
6,basset,./Data/basset/2.jpg,./Data/basset/2.png,0.03125,0.20535714285714285,0.7857142857142857,0.9107142857142857,0.40848214285714285,0.5580357142857143,0.7544642857142857,0.7053571428571428,952
